dataset_role,event_id,variant,metric,baseline_positive,retained_positive,sensitivity_label,retained_witness_sources,declared_subset_of_oracle_v2,continuous_completeness_claim
VALIDATION_SEEN_AFTER_V1,VUE027,NARROW_D_MID_1P25,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE027,MINIMUM_TRANSITION_PAIR_ONLY,HARD,True,False,INCONCLUSIVE_WITNESS_NOT_RETAINED,,True,False
VALIDATION_SEEN_AFTER_V1,VUE027,MINIMUM_TRANSITION_PAIR_ONLY,USABLE,True,False,INCONCLUSIVE_WITNESS_NOT_RETAINED,,True,False
VALIDATION_SEEN_AFTER_V1,VUE027,NO_FROZEN_FACTOR_ANCHORS,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE027,NO_FROZEN_FACTOR_ANCHORS,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE028,BASELINE_ORACLE_V2,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE028,BASELINE_ORACLE_V2,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE028,COARSE_GRID_0P02,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE028,COARSE_GRID_0P02,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE028,NARROW_D_MID_1P25,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE028,NARROW_D_MID_1P25,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE028,MINIMUM_TRANSITION_PAIR_ONLY,HARD,True,False,INCONCLUSIVE_WITNESS_NOT_RETAINED,,True,False
VALIDATION_SEEN_AFTER_V1,VUE028,MINIMUM_TRANSITION_PAIR_ONLY,USABLE,True,False,INCONCLUSIVE_WITNESS_NOT_RETAINED,,True,False
VALIDATION_SEEN_AFTER_V1,VUE028,NO_FROZEN_FACTOR_ANCHORS,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE028,NO_FROZEN_FACTOR_ANCHORS,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE029,BASELINE_ORACLE_V2,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,False,False
VALIDATION_SEEN_AFTER_V1,VUE029,BASELINE_ORACLE_V2,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,False,False
VALIDATION_SEEN_AFTER_V1,VUE029,COARSE_GRID_0P02,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE029,COARSE_GRID_0P02,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE029,NARROW_D_MID_1P25,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE029,NARROW_D_MID_1P25,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE029,MINIMUM_TRANSITION_PAIR_ONLY,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE029,MINIMUM_TRANSITION_PAIR_ONLY,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE029,NO_FROZEN_FACTOR_ANCHORS,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE029,NO_FROZEN_FACTOR_ANCHORS,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE030,BASELINE_ORACLE_V2,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE030,BASELINE_ORACLE_V2,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE030,COARSE_GRID_0P02,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE030,COARSE_GRID_0P02,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE030,NARROW_D_MID_1P25,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE030,NARROW_D_MID_1P25,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE030,MINIMUM_TRANSITION_PAIR_ONLY,HARD,True,False,INCONCLUSIVE_WITNESS_NOT_RETAINED,,True,False
VALIDATION_SEEN_AFTER_V1,VUE030,MINIMUM_TRANSITION_PAIR_ONLY,USABLE,True,False,INCONCLUSIVE_WITNESS_NOT_RETAINED,,True,False
VALIDATION_SEEN_AFTER_V1,VUE030,NO_FROZEN_FACTOR_ANCHORS,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE030,NO_FROZEN_FACTOR_ANCHORS,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE031,BASELINE_ORACLE_V2,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,False,False
VALIDATION_SEEN_AFTER_V1,VUE031,BASELINE_ORACLE_V2,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,False,False
VALIDATION_SEEN_AFTER_V1,VUE031,COARSE_GRID_0P02,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE031,COARSE_GRID_0P02,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE031,NARROW_D_MID_1P25,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE031,NARROW_D_MID_1P25,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE031,MINIMUM_TRANSITION_PAIR_ONLY,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE031,MINIMUM_TRANSITION_PAIR_ONLY,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE031,NO_FROZEN_FACTOR_ANCHORS,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE031,NO_FROZEN_FACTOR_ANCHORS,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE032,BASELINE_ORACLE_V2,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE032,BASELINE_ORACLE_V2,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE032,COARSE_GRID_0P02,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE032,COARSE_GRID_0P02,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE032,NARROW_D_MID_1P25,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE032,NARROW_D_MID_1P25,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE032,MINIMUM_TRANSITION_PAIR_ONLY,HARD,True,False,INCONCLUSIVE_WITNESS_NOT_RETAINED,,True,False
VALIDATION_SEEN_AFTER_V1,VUE032,MINIMUM_TRANSITION_PAIR_ONLY,USABLE,True,False,INCONCLUSIVE_WITNESS_NOT_RETAINED,,True,False
VALIDATION_SEEN_AFTER_V1,VUE032,NO_FROZEN_FACTOR_ANCHORS,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE032,NO_FROZEN_FACTOR_ANCHORS,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE033,BASELINE_ORACLE_V2,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE033,BASELINE_ORACLE_V2,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE033,COARSE_GRID_0P02,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE033,COARSE_GRID_0P02,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE033,NARROW_D_MID_1P25,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE033,NARROW_D_MID_1P25,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE033,MINIMUM_TRANSITION_PAIR_ONLY,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE033,MINIMUM_TRANSITION_PAIR_ONLY,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE033,NO_FROZEN_FACTOR_ANCHORS,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE033,NO_FROZEN_FACTOR_ANCHORS,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE034,BASELINE_ORACLE_V2,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE034,BASELINE_ORACLE_V2,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE034,COARSE_GRID_0P02,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE034,COARSE_GRID_0P02,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE034,NARROW_D_MID_1P25,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE034,NARROW_D_MID_1P25,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE034,MINIMUM_TRANSITION_PAIR_ONLY,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE034,MINIMUM_TRANSITION_PAIR_ONLY,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE034,NO_FROZEN_FACTOR_ANCHORS,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE034,NO_FROZEN_FACTOR_ANCHORS,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE035,BASELINE_ORACLE_V2,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,False,False
VALIDATION_SEEN_AFTER_V1,VUE035,BASELINE_ORACLE_V2,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,False,False
VALIDATION_SEEN_AFTER_V1,VUE035,COARSE_GRID_0P02,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE035,COARSE_GRID_0P02,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE035,NARROW_D_MID_1P25,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE035,NARROW_D_MID_1P25,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE035,MINIMUM_TRANSITION_PAIR_ONLY,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE035,MINIMUM_TRANSITION_PAIR_ONLY,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE035,NO_FROZEN_FACTOR_ANCHORS,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE035,NO_FROZEN_FACTOR_ANCHORS,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE036,BASELINE_ORACLE_V2,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE036,BASELINE_ORACLE_V2,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE036,COARSE_GRID_0P02,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE036,COARSE_GRID_0P02,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE036,NARROW_D_MID_1P25,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE036,NARROW_D_MID_1P25,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
